X,Y,Z
-427.00,-122.00,1537.00
1382.00,-364.00,2143.00
-418.00,-730.00,816.00
314.00,-1074.00,3782.00
1357.00,-2148.00,1792.00
-2139.00,-1733.00,1727.00
1826.00,-1101.00,1518.00
-2472.00,-851.00,1792.00
531.00,-719.00,2403.00
440.00,-2380.00,1916.00
-301.00,-2451.00,2725.00
-2834.00,-1804.00,2182.00
12.00,-402.00,871.00
364.00,434.00,2239.00
-4882.00,-936.00,1560.00
1453.00,-1348.00,1757.00
3019.00,521.00,1727.00
-3141.00,-59.00,2241.00
-617.00,-1143.00,2641.00
633.00,-1805.00,1613.00
-1282.00,-416.00,3309.00
1704.00,-203.00,1705.00
-1215.00,229.00,1158.00
-1292.00,181.00,1824.00
-710.00,264.00,2420.00
-1490.00,-2910.00,1830.00
1778.00,-1265.00,1819.00
625.00,-220.00,2011.00
318.00,-1812.00,1812.00
647.00,-2206.00,2506.00
-428.00,-2323.00,1673.00
-2851.00,-1630.00,1906.00
-2358.00,-1557.00,1942.00
66.00,-625.00,1782.00
616.00,-2492.00,2248.00
21232.00,1150.00,1098.00
-2987.00,-953.00,954.00
-3595.00,15625.00,927.00
-325.00,-871.00,1565.00
-1087.00,-787.00,1712.00
1164.00,-1928.00,1474.00
-802.00,-733.00,1763.00
-274.00,-645.00,1475.00
-115.00,-1837.00,1154.00
-1895.00,-622.00,1740.00
-229.00,551.00,1177.00
2189.00,195.00,2588.00
684.00,-1051.00,3324.00
494.00,-1849.00,3405.00
-13.00,-2386.00,1327.00
-51.00,-855.00,2175.00
824.00,638.00,1905.00
-1536.00,-1400.00,1916.00
1235.00,-1524.00,628.00
2616.00,-2001.00,2192.00
2369.00,-1621.00,1986.00
618.00,-165.00,1439.00
821.00,198.00,1366.00
-1119.00,-1424.00,2203.00
1443.00,-749.00,1674.00
-914.00,477.00,1489.00
-1064.00,-1495.00,2127.00
-508.00,-2459.00,495.00
2808.00,-2372.00,2895.00
-610.00,-1399.00,1210.00
-1641.00,563.00,861.00
534.00,-1251.00,1680.00
-2306.00,-856.00,1761.00
1192.00,-1180.00,1602.00
-2177.00,-1950.00,1733.00
1873.00,-375.00,2083.00
1249.00,-1575.00,1860.00
40.00,529.00,1600.00
156.00,-26.00,1334.00
-1423.00,-977.00,1695.00
-1297.00,2760.00,648.00
-3163.00,-954.00,536.00
-1653.00,435.00,1721.00
3725.00,-1400.00,507.00
-272.00,-2376.00,1684.00
-12701.00,-2730.00,846.00
-650.00,-2007.00,1858.00
-1184.00,-1807.00,2137.00
-2529.00,-3216.00,2722.00
-1063.00,-1281.00,2010.00
2981.00,-831.00,2323.00
1365.00,647.00,2437.00
-1933.00,1525.00,1037.00
-2306.00,1455.00,1077.00
-1158.00,-198.00,1701.00
-646.00,-103.00,1560.00
-1130.00,-254.00,1977.00
1242.00,-716.00,2325.00
-1873.00,2270.00,267.00
-2299.00,2436.00,194.00
-2133.00,2335.00,270.00
-1561.00,-1338.00,883.00
-1409.00,-612.00,535.00
-1114.00,8.00,227.00
-1682.00,1297.00,339.00
-1625.00,492.00,587.00
-1654.00,116.00,483.00
2060.00,3262.00,941.00
-1882.00,-774.00,128.00
-1752.00,-687.00,172.00
-1795.00,1689.00,520.00
-1427.00,-1469.00,626.00
-1773.00,-8.00,228.00
3032.00,-625.00,375.00
3140.00,936.00,224.00
-3196.00,535.00,219.00
-2152.00,2250.00,568.00
-1145.00,154.00,240.00
-1628.00,1601.00,489.00
-1894.00,1378.00,314.00
-4332.00,1908.00,270.00
1438.00,2002.00,627.00
1330.00,2106.00,457.00
1266.00,2026.00,682.00
1162.00,1641.00,367.00
2348.00,1307.00,387.00
2987.00,1413.00,354.00
1541.00,-388.00,941.00
-976.00,139.00,781.00
-463.00,247.00,669.00
-1062.00,-70.00,226.00
-2013.00,3356.00,151.00
-659.00,2005.00,660.00
-503.00,1518.00,439.00
-1682.00,1773.00,404.00
-672.00,1706.00,519.00
-672.00,1680.00,189.00
-1533.00,637.00,503.00
-1306.00,1219.00,372.00
-5376.00,1367.00,376.00
394.00,1107.00,620.00
-2306.00,2035.00,390.00
1150.00,-572.00,128.00
-1637.00,1851.00,220.00
-184.00,1203.00,364.00
-1123.00,934.00,511.00
-998.00,76.00,663.00
204.00,1377.00,284.00
980.00,-526.00,570.00
-875.00,11.00,232.00
290.00,43.00,131.00
-2441.00,3046.00,307.00
-511.00,1911.00,230.00
-608.00,1585.00,224.00
-2828.00,2220.00,301.00
-191.00,-307.00,568.00
231.00,-316.00,127.00
-240.00,67.00,263.00
-1416.00,-1394.00,210.00
-1570.00,-118.00,556.00
-2316.00,-935.00,128.00
-1473.00,1417.00,960.00
-4714.00,-1672.00,-181.00
2412.00,154.00,186.00
-1137.00,2577.00,433.00
-505.00,2207.00,1105.00
4694.00,-1725.00,-332.00
-2775.00,2648.00,474.00
-877.00,3123.00,1074.00
2518.00,651.00,294.00
2456.00,-2175.00,195.00
-6241.00,1420.00,271.00
1356.00,49.00,726.00
-1648.00,398.00,475.00
-1520.00,2549.00,436.00
-557.00,52.00,527.00
3787.00,1538.00,-19.00
-1875.00,2064.00,126.00
-1604.00,466.00,178.00
-688.00,2576.00,573.00
1003.00,268.00,330.00
-2809.00,2558.00,380.00
2041.00,333.00,355.00
-702.00,1282.00,497.00
2305.00,1915.00,252.00
-5458.00,2535.00,303.00
-3261.00,-2543.00,230.00
765.00,-674.00,625.00
-736.00,-162.00,613.00
-300.00,-2537.00,166.00
4909.00,-1868.00,-298.00
-255.00,3796.00,596.00
-1292.00,2483.00,861.00
1154.00,28.00,381.00
1192.00,-2241.00,331.00
-1938.00,3043.00,348.00
-515.00,3108.00,472.00
3752.00,1047.00,65.00
-4664.00,-2262.00,-272.00
1041.00,152.00,270.00
3461.00,1035.00,375.00
-1077.00,1947.00,297.00
-1432.00,2603.00,454.00
-3395.00,200.00,333.00
1768.00,2285.00,239.00
3552.00,1952.00,-34.00
2048.00,3226.00,44.00
-1503.00,1483.00,178.00
-529.00,1050.00,634.00
-710.00,-303.00,696.00
312.00,-41.00,816.00
1010.00,-3579.00,537.00
4209.00,-2334.00,1898.00
-1914.00,-264.00,1725.00
375.00,-571.00,1403.00
-68.00,-533.00,2802.00
2494.00,-377.00,1006.00
-1829.00,-2227.00,912.00
-535.00,-1567.00,1620.00
-1525.00,71.00,1930.00
-2158.00,-295.00,2725.00
-261.00,-1317.00,2439.00
787.00,-786.00,1557.00
313.00,-1507.00,1072.00
411.00,-1695.00,1407.00
325.00,-673.00,1375.00
-875.00,-442.00,1523.00
-577.00,264.00,1428.00
-748.00,-1789.00,3385.00
1489.00,27.00,1679.00
2532.00,128.00,3059.00
650.00,-166.00,1152.00
2264.00,-803.00,591.00
1250.00,-1444.00,1949.00
-411.00,-263.00,1882.00
1576.00,-2676.00,2986.00
821.00,-1846.00,-226.00
-1262.00,-1436.00,1687.00
-383.00,-2441.00,1104.00
179.00,144.00,681.00
-2216.00,1928.00,938.00
593.00,1054.00,219.00
172.00,1067.00,217.00
-1536.00,1121.00,174.00
-629.00,-195.00,392.00
-638.00,998.00,771.00
-552.00,1505.00,284.00
-702.00,-187.00,172.00
-1142.00,-1253.00,327.00
-416.00,1391.00,861.00
170.00,-667.00,756.00
-1606.00,2207.00,837.00
1412.00,1390.00,662.00
-1588.00,-813.00,146.00
-1711.00,1689.00,365.00
-1079.00,138.00,913.00
219.00,810.00,478.00
127.00,-460.00,231.00
-1540.00,1451.00,166.00
-2251.00,1981.00,189.00
-1318.00,1151.00,317.00
-975.00,232.00,649.00
-45.00,-958.00,1800.00
-1711.00,-1545.00,1099.00
-1261.00,-168.00,1222.00
-1435.00,-1110.00,869.00
-1665.00,-655.00,512.00
621.00,-1202.00,1077.00
-251.00,-158.00,1051.00
-317.00,2147.00,2583.00
1508.00,-1722.00,1329.00
-533.00,-1908.00,1208.00
541.00,-968.00,1632.00
371.00,-555.00,1660.00
-321.00,-388.00,1004.00
-852.00,-2028.00,1358.00
-2416.00,-2242.00,1965.00
2974.00,-1233.00,1035.00
1227.00,27.00,1526.00
-1186.00,-1189.00,1635.00
-1136.00,-2097.00,2284.00
-2667.00,-1371.00,2635.00
-1677.00,-1053.00,1801.00
-681.00,17.00,1538.00
1700.00,-176.00,886.00
-1341.00,947.00,2804.00
656.00,-850.00,1779.00
-3102.00,-824.00,2659.00
437.00,-2127.00,487.00
1243.00,-371.00,674.00
360.00,-1533.00,1561.00
-1631.00,-510.00,1892.00
1185.00,-1325.00,2738.00
-1268.00,-1031.00,1462.00
-1317.00,-1621.00,1571.00
2181.00,-1641.00,2501.00
-1482.00,-2307.00,2250.00
650.00,-1557.00,2332.00
-1475.00,135.00,628.00
-2384.00,-752.00,1909.00
-1113.00,-1406.00,2030.00
962.00,-1689.00,1825.00
-1014.00,510.00,2175.00
-166.00,-637.00,2582.00
-115.00,-3682.00,1671.00
431.00,-1496.00,2308.00
-513.00,-1499.00,2009.00
620.00,-531.00,1674.00
-251.00,-1113.00,2443.00
-4130.00,566.00,155.00
2567.00,483.00,326.00
-564.00,-659.00,196.00
-3113.00,-2951.00,-377.00
1411.00,58.00,224.00
-2723.00,2416.00,178.00
1653.00,2512.00,182.00
-2465.00,-266.00,311.00
650.00,-156.00,773.00
-1670.00,371.00,626.00
-3619.00,729.00,167.00
3998.00,917.00,15.00
-529.00,2069.00,899.00
-1120.00,2720.00,343.00
1869.00,3059.00,296.00
-781.00,855.00,552.00
-1880.00,-136.00,171.00
804.00,2363.00,138.00
-3010.00,3116.00,334.00
2547.00,2036.00,19.00
-4678.00,-1654.00,-342.00
2323.00,-124.00,274.00
4319.00,-2287.00,475.00
1683.00,4370.00,126.00
1312.00,2338.00,138.00
-358.00,584.00,730.00
2232.00,-2704.00,-97.00
-963.00,2362.00,1078.00
633.00,2540.00,152.00
2023.00,150.00,223.00
-1287.00,-1718.00,228.00
1020.00,-1820.00,448.00
-2481.00,3186.00,637.00
6075.00,1723.00,-2.00
-4439.00,-23.00,208.00
4241.00,774.00,321.00
2816.00,402.00,357.00
-3935.00,3595.00,875.00
4662.00,332.00,134.00
-4373.00,2634.00,471.00
2773.00,2207.00,97.00
-134.00,2846.00,616.00
-889.00,653.00,708.00
1251.00,-2534.00,475.00
4578.00,1694.00,51.00
-3812.00,415.00,300.00
4716.00,1629.00,-74.00
-2276.00,-2214.00,265.00
-4026.00,412.00,438.00
699.00,1095.00,219.00
-3440.00,1796.00,170.00
1249.00,2735.00,828.00
-514.00,1616.00,476.00
-685.00,868.00,575.00
142.00,915.00,557.00
-1873.00,-128.00,653.00
-1443.00,-361.00,698.00
440.00,-170.00,639.00
-1789.00,-565.00,184.00
-2707.00,-334.00,548.00
-977.00,1090.00,398.00
910.00,-303.00,746.00
-3116.00,456.00,226.00
-1238.00,354.00,370.00
-2520.00,1904.00,148.00
-1170.00,-367.00,973.00
-1023.00,-29.00,440.00
370.00,1443.00,347.00
-433.00,930.00,550.00
-212.00,1181.00,190.00
151.00,-58.00,573.00
-3131.00,740.00,125.00
-1714.00,974.00,238.00
2526.00,667.00,433.00
-2565.00,1754.00,133.00
-812.00,127.00,126.00
-158.00,1117.00,494.00
-1150.00,113.00,408.00
-1326.00,1162.00,704.00
-395.00,1038.00,623.00
432.00,-125.00,471.00
-939.00,1345.00,948.00
-42.00,462.00,937.00
-2289.00,-1410.00,481.00
-3017.00,1.00,387.00
-1568.00,-623.00,308.00
-1479.00,1293.00,520.00
-631.00,49.00,727.00
-1766.00,-901.00,442.00
-1765.00,1299.00,171.00
-600.00,838.00,668.00
893.00,-181.00,715.00
-1712.00,1677.00,205.00
-1316.00,8.00,574.00
-1263.00,-1034.00,340.00
1682.00,76.00,658.00
-1633.00,1067.00,448.00
-147.00,1230.00,351.00
-752.00,564.00,553.00
1296.00,-624.00,258.00
-740.00,5360.00,985.00
-637.00,330.00,331.00
2402.00,594.00,137.00
2213.00,170.00,171.00
-688.00,601.00,306.00
-436.00,3758.00,615.00
-319.00,-330.00,562.00
-2862.00,3056.00,388.00
3336.00,-2017.00,-449.00
-921.00,2170.00,664.00
-574.00,2104.00,1280.00
2005.00,805.00,329.00
270.00,2501.00,840.00
-216.00,2740.00,724.00
-2858.00,-525.00,362.00
5133.00,-354.00,-459.00
5499.00,156.00,-180.00
2894.00,2036.00,158.00
-378.00,1669.00,634.00
-691.00,2950.00,833.00
-301.00,3164.00,420.00
-1867.00,2524.00,174.00
432.00,2289.00,658.00
-4194.00,49.00,320.00
1775.00,2576.00,171.00
2572.00,-1676.00,-262.00
-798.00,1725.00,796.00
-985.00,560.00,749.00
-1186.00,2921.00,732.00
-704.00,255.00,618.00
-1448.00,2456.00,609.00
-1803.00,2459.00,288.00
185.00,-1582.00,-120.00
-1094.00,-2424.00,-54.00
-11.00,4521.00,128.00
-1000.00,2215.00,1021.00
-66.00,3637.00,923.00
1562.00,31.00,384.00
3047.00,402.00,321.00
-1470.00,-1742.00,-334.00
-1700.00,-2772.00,-419.00
2698.00,475.00,178.00
-303.00,-2508.00,-85.00
-760.00,-14.00,514.00
1276.00,-93.00,316.00
1226.00,44.00,320.00
-6103.00,1972.00,248.00
-1502.00,2698.00,231.00
4658.00,1443.00,-18.00
1471.00,2768.00,87.00
1936.00,2386.00,-62.00
-783.00,3038.00,457.00
-833.00,-1678.00,353.00
-3039.00,-2068.00,551.00
-2303.00,-2385.00,201.00
-3858.00,-2344.00,-372.00
-717.00,-1819.00,-9.00
-1644.00,-1432.00,65.00
-700.00,3288.00,588.00
-203.00,2082.00,835.00
-3975.00,311.00,415.00
-3426.00,-1592.00,-388.00
-3429.00,-1786.00,-361.00
-495.00,1378.00,732.00
-395.00,2504.00,1061.00
-910.00,2606.00,1046.00
2350.00,2601.00,-65.00
1560.00,1746.00,218.00
164.00,-1538.00,581.00
1547.00,-2040.00,671.00
-1869.00,103.00,258.00
-390.00,-33.00,413.00
-1528.00,338.00,422.00
-1579.00,-812.00,1772.00
274.00,-1435.00,1249.00
-864.00,-2067.00,1245.00
-1285.00,-2117.00,1809.00
-3170.00,-1097.00,1324.00
-3538.00,-1799.00,1131.00
-3157.00,-1459.00,1209.00
-2047.00,385.00,1499.00
-871.00,463.00,1020.00
-948.00,-1266.00,2705.00
2312.00,210.00,3168.00
665.00,-1352.00,2879.00
2655.00,-1823.00,1352.00
3332.00,-1115.00,1182.00
1656.00,-1679.00,2855.00
-2147.00,-798.00,1970.00
89.00,-2034.00,1662.00
545.00,-886.00,1635.00
1990.00,964.00,2299.00
-2973.00,-3079.00,1894.00
444.00,-749.00,2918.00
1662.00,-245.00,2516.00
371.00,-4215.00,2789.00
2144.00,-210.00,3001.00
2430.00,-295.00,1479.00
2018.00,-1304.00,1756.00
1173.00,-969.00,4082.00
1344.00,-1148.00,2659.00
-282.00,-2570.00,372.00
-2770.00,-2550.00,3245.00
-2195.00,-229.00,1966.00
1758.00,-1472.00,2465.00
1535.00,-4786.00,822.00
9.00,-3777.00,3273.00
-1518.00,-2610.00,2034.00
-2144.00,-1332.00,1753.00
3560.00,-3476.00,1630.00
136.00,373.00,4006.00
3055.00,-2541.00,2139.00
79.00,-1871.00,1279.00
1011.00,-446.00,1639.00
1532.00,793.00,1733.00
-1742.00,-339.00,1818.00
-1217.00,-740.00,1965.00
-1027.00,-4724.00,3248.00
1334.00,-424.00,2835.00
-594.00,-2224.00,1549.00
41.00,-2250.00,1348.00
-1183.00,-1641.00,2016.00
2545.00,-2170.00,1550.00
-1562.00,-2524.00,1444.00
-3414.00,-3582.00,4844.00
-3178.00,-1354.00,563.00
-647.00,825.00,1824.00
-277.00,3750.00,2343.00
-1029.00,1461.00,4237.00
-2729.00,483.00,1365.00
3027.00,-1378.00,1375.00
2151.00,382.00,1225.00
3735.00,-80.00,1267.00
-1188.00,-1496.00,2086.00
-1815.00,-1480.00,1855.00
2338.00,500.00,1998.00
1574.00,-1917.00,1964.00
1816.00,-1958.00,2174.00
1516.00,799.00,4253.00
1273.00,243.00,1588.00
2255.00,-474.00,2046.00
-2401.00,-1433.00,2512.00
-214.00,-2284.00,2992.00
-2017.00,-2787.00,2149.00
-1433.00,-955.00,2032.00
813.00,1198.00,2003.00
-889.00,335.00,1943.00
3168.00,-1747.00,1278.00
5022.00,-2716.00,3667.00
-187.00,-1438.00,1510.00
1671.00,-1550.00,1241.00
-1475.00,-1741.00,1704.00
-1707.00,-1599.00,2107.00
3710.00,-541.00,1416.00
4663.00,618.00,1509.00
-2009.00,-4250.00,3469.00
-3140.00,-3612.00,1164.00
-1518.00,-1006.00,1891.00
-1612.00,-714.00,2183.00
592.00,209.00,1772.00
1765.00,-662.00,1976.00
465.00,-1980.00,1156.00
-597.00,-837.00,740.00
-512.00,-1640.00,2462.00
1435.00,-1453.00,1836.00
466.00,-277.00,636.00
-33.00,-674.00,843.00
-527.00,-2113.00,1599.00
-992.00,-907.00,2231.00
-105.00,-2386.00,1606.00
20.00,-2155.00,1566.00
1081.00,-420.00,1598.00
1231.00,-3233.00,2214.00
-1369.00,874.00,593.00
-3015.00,-937.00,2602.00
1633.00,-1402.00,1753.00
1725.00,-1448.00,2898.00
-1807.00,-2967.00,3467.00
856.00,-428.00,2822.00
2285.00,-508.00,2169.00
-1020.00,85.00,1596.00
-1146.00,-747.00,1776.00
-395.00,-1240.00,1462.00
-526.00,441.00,1524.00
-227.00,-747.00,1084.00
-640.00,-1181.00,2926.00
1139.00,-1170.00,1767.00
2560.00,-568.00,724.00
-2821.00,-834.00,2404.00
-3140.00,-888.00,1877.00
-395.00,-5.00,1604.00
-1142.00,-925.00,1715.00
1750.00,-775.00,1901.00
278.00,-1210.00,1463.00
-1243.00,378.00,1593.00
1540.00,-1735.00,1284.00
713.00,-882.00,1287.00
-1864.00,690.00,1316.00
1388.00,-1429.00,2167.00
662.00,-1479.00,1225.00
511.00,-2114.00,1323.00
577.00,791.00,371.00
723.00,540.00,392.00
-905.00,1207.00,327.00
-1242.00,836.00,443.00
-2079.00,1406.00,206.00
-2659.00,743.00,442.00
-1975.00,1222.00,415.00
-2111.00,1132.00,220.00
-1403.00,226.00,488.00
-4342.00,-131.00,462.00
-4870.00,471.00,-22.00
-1311.00,2896.00,561.00
-4328.00,972.00,306.00
-3913.00,1587.00,412.00
-3973.00,301.00,342.00
-4468.00,51.00,336.00
-3933.00,-156.00,241.00
854.00,2835.00,260.00
-675.00,1356.00,126.00
-194.00,1380.00,530.00
-3934.00,1950.00,338.00
-3686.00,1548.00,384.00
-3026.00,2363.00,407.00
-2018.00,3220.00,176.00
-2270.00,2892.00,840.00
-4364.00,1928.00,442.00
-1651.00,1378.00,292.00
-2934.00,328.00,173.00
-3028.00,296.00,330.00
-1646.00,1469.00,294.00
1674.00,2339.00,793.00
850.00,2526.00,446.00
1607.00,1666.00,450.00
1916.00,-280.00,462.00
1374.00,725.00,129.00
1517.00,1971.00,346.00
2631.00,1391.00,365.00
2457.00,461.00,162.00
2931.00,691.00,282.00
-698.00,580.00,747.00
-534.00,1203.00,449.00
929.00,549.00,252.00
-564.00,1820.00,358.00
-1273.00,1118.00,359.00
-1532.00,1263.00,358.00
-293.00,1491.00,596.00
965.00,2968.00,610.00
1030.00,3271.00,439.00
1780.00,3193.00,910.00
1925.00,3129.00,918.00
1393.00,2478.00,605.00
-286.00,1333.00,136.00
181.00,355.00,234.00
-200.00,1176.00,563.00
2688.00,1860.00,191.00
1872.00,1390.00,533.00
2315.00,1319.00,129.00
777.00,984.00,361.00
569.00,3115.00,868.00
772.00,2917.00,722.00
851.00,1021.00,166.00
1631.00,2007.00,331.00
-3486.00,1926.00,197.00
-1207.00,143.00,517.00
-1302.00,914.00,314.00
-1496.00,-202.00,547.00
639.00,1458.00,176.00
-1109.00,425.00,582.00
106.00,1037.00,569.00
-53.00,910.00,497.00
2017.00,121.00,414.00
878.00,174.00,681.00
-2219.00,1108.00,168.00
-2027.00,1223.00,483.00
-1623.00,1459.00,406.00
-161.00,408.00,496.00
-2616.00,1482.00,291.00
-2851.00,577.00,130.00
-1021.00,219.00,544.00
-1790.00,630.00,335.00
532.00,1057.00,392.00
635.00,301.00,383.00
356.00,329.00,402.00
-3255.00,2136.00,451.00
715.00,-615.00,138.00
21.00,368.00,297.00
-2173.00,2250.00,321.00
-449.00,1326.00,131.00
-450.00,1454.00,194.00
-889.00,-114.00,182.00
4674.00,1813.00,70.00
1919.00,3754.00,16.00
6323.00,-172.00,-369.00
4925.00,1547.00,75.00
-5502.00,666.00,135.00
-7271.00,449.00,250.00
-471.00,-228.00,143.00
-378.00,-36.00,428.00
-2247.00,2678.00,145.00
-2509.00,2739.00,249.00
-872.00,688.00,502.00
-1813.00,-2215.00,131.00
-571.00,-335.00,313.00
-1447.00,1349.00,574.00
-438.00,2141.00,377.00
-1807.00,64.00,197.00
-768.00,626.00,360.00
-793.00,-331.00,283.00
-746.00,544.00,364.00
-216.00,2239.00,432.00
797.00,-1617.00,496.00
45.00,-1633.00,-179.00
-556.00,1773.00,179.00
-487.00,2979.00,657.00
1380.00,4447.00,130.00
1881.00,4382.00,150.00
-1141.00,3281.00,766.00
-2042.00,2842.00,152.00
-713.00,405.00,287.00
-573.00,1290.00,499.00
-1539.00,252.00,350.00
-1650.00,8.00,368.00
-1607.00,164.00,311.00
-1690.00,242.00,747.00
-1463.00,2511.00,260.00
446.00,2552.00,82.00
-662.00,3346.00,668.00
-48.00,1659.00,590.00
-1772.00,1748.00,468.00
-2118.00,1972.00,352.00
2669.00,775.00,474.00
-786.00,1384.00,419.00
3583.00,452.00,15.00
3969.00,700.00,336.00
826.00,341.00,214.00
428.00,1894.00,364.00
-822.00,2398.00,1054.00
1386.00,2307.00,147.00
1962.00,1143.00,191.00
629.00,261.00,344.00
783.00,504.00,364.00
2900.00,488.00,433.00
3496.00,857.00,78.00
626.00,125.00,549.00
-4517.00,782.00,125.00
1951.00,422.00,239.00
2094.00,453.00,267.00
1334.00,1841.00,163.00
-621.00,2526.00,1266.00
-1566.00,2858.00,646.00
-755.00,-1344.00,-171.00
-737.00,1124.00,488.00
1220.00,2428.00,352.00
-872.00,978.00,615.00
-2924.00,-184.00,212.00
-219.00,2375.00,405.00
-655.00,-1157.00,128.00
1585.00,-146.00,232.00
-670.00,927.00,536.00
1476.00,129.00,313.00
2466.00,2388.00,-62.00
85.00,467.00,290.00
5161.00,229.00,-71.00
4930.00,312.00,-243.00
-678.00,2473.00,680.00
152.00,1960.00,750.00
-295.00,1097.00,921.00
-1835.00,2765.00,343.00
-920.00,540.00,141.00
2147.00,365.00,475.00
-731.00,-440.00,212.00
-1300.00,2343.00,234.00
867.00,361.00,208.00
-488.00,-842.00,149.00
201.00,4.00,771.00
847.00,-1660.00,288.00
251.00,-2079.00,528.00
-4175.00,417.00,324.00
-4921.00,1987.00,136.00
5434.00,-944.00,-232.00
1422.00,-2062.00,421.00
1785.00,-2597.00,311.00
2910.00,-1892.00,400.00
568.00,-2610.00,369.00
2439.00,-2574.00,-246.00
2185.00,-1916.00,-270.00
100.00,-2867.00,-92.00
-307.00,-1938.00,536.00
-160.00,-2273.00,-248.00
-857.00,-808.00,234.00
588.00,-2470.00,309.00
-155.00,-2593.00,222.00
-666.00,-273.00,335.00
-343.00,-1665.00,313.00
-2613.00,304.00,157.00
-931.00,428.00,442.00
-866.00,1296.00,671.00
8824.00,850.00,297.00
-1591.00,-2343.00,1574.00
-686.00,-1933.00,1929.00
-3070.00,-1559.00,1731.00
-2385.00,-998.00,3273.00
-1605.00,-1062.00,2456.00
1179.00,740.00,2464.00
-375.00,1145.00,2183.00
-300.00,1149.00,2125.00
-3731.00,-800.00,440.00
-3335.00,-950.00,532.00
-203.00,-383.00,1301.00
542.00,-366.00,1069.00
-807.00,-2524.00,217.00
-595.00,-2500.00,1015.00
-928.00,-2096.00,858.00
600.00,-2573.00,2006.00
134.00,-1686.00,3013.00
2702.00,-1413.00,2048.00
2695.00,456.00,1910.00
-1001.00,-1195.00,3659.00
2013.00,623.00,1571.00
-339.00,-2043.00,3327.00
-2541.00,-1595.00,551.00
-1709.00,171.00,3408.00
-2927.00,1241.00,3785.00
-2263.00,1065.00,2399.00
-792.00,-892.00,1064.00
-2547.00,-2153.00,2137.00
-2256.00,-3105.00,1291.00
-466.00,-1935.00,1195.00
-843.00,-2701.00,2039.00
-2128.00,-1772.00,642.00
-2084.00,-1718.00,615.00
1189.00,560.00,1191.00
3450.00,-1044.00,1077.00
-299.00,-86.00,1143.00
-1393.00,-2256.00,895.00
-2813.00,-283.00,494.00
-1279.00,-1012.00,1293.00
-341.00,-991.00,1280.00
-840.00,-1982.00,1872.00
-1068.00,-735.00,1429.00
1830.00,-1198.00,1750.00
252.00,-1169.00,1958.00
429.00,-284.00,2131.00
230.00,-1024.00,2361.00
1667.00,-550.00,1816.00
1398.00,-1658.00,2180.00
1699.00,-2559.00,1647.00
1722.00,-524.00,1845.00
1921.00,226.00,1545.00
447.00,-251.00,3322.00
828.00,1471.00,3289.00
181.00,-547.00,1293.00
-1351.00,-340.00,523.00
3383.00,-324.00,395.00
-2645.00,-1696.00,1782.00
-2388.00,-1607.00,1904.00
-2290.00,-38.00,470.00
722.00,744.00,930.00
499.00,1378.00,877.00
-1475.00,1031.00,1631.00
-1849.00,-116.00,1885.00
1465.00,-860.00,1911.00
1115.00,-1908.00,1557.00
64.00,-1169.00,1512.00
1363.00,-3801.00,1519.00
-2562.00,-1750.00,529.00
253.00,420.00,1889.00
-400.00,-1984.00,1470.00
-21.00,-413.00,1161.00
1431.00,-1793.00,1954.00
-1263.00,127.00,1816.00
-2913.00,-1711.00,1475.00
1494.00,-550.00,2044.00
1174.00,-1445.00,1584.00
1719.00,-2145.00,2448.00
2514.00,-1405.00,2903.00
-1058.00,-1627.00,3264.00
-1604.00,-2015.00,-228.00
-663.00,-631.00,199.00
-1259.00,-2414.00,398.00
223.00,-2148.00,2942.00
-106.00,989.00,838.00
1107.00,402.00,791.00
-237.00,-952.00,1668.00
-3003.00,-645.00,2310.00
-849.00,-1512.00,-331.00
-3162.00,-411.00,1676.00
2872.00,-1107.00,1016.00
3204.00,-1101.00,579.00
1085.00,1381.00,140.00
366.00,774.00,81.00
1391.00,-675.00,1866.00
2788.00,-1926.00,1968.00
-3416.00,-673.00,278.00
167.00,-3350.00,1434.00
2029.00,-2657.00,2181.00
-1245.00,-2590.00,1382.00
-2553.00,-2953.00,2043.00
2245.00,-1165.00,1409.00
1617.00,-3212.00,1202.00
898.00,-1164.00,1332.00
1351.00,796.00,1425.00
-1167.00,-983.00,1558.00
-2091.00,-2660.00,1410.00
-2987.00,-1457.00,-62.00
-2734.00,236.00,1645.00
-3069.00,-801.00,-224.00
-3851.00,198.00,1494.00
-13.00,2893.00,1185.00
1578.00,-406.00,1805.00
2744.00,-922.00,1339.00
434.00,-166.00,2015.00
507.00,-1241.00,1885.00
1635.00,411.00,1229.00
2088.00,-1007.00,1816.00
2933.00,-306.00,1563.00
949.00,262.00,985.00
192.00,-1862.00,1078.00
5874.00,2270.00,2192.00
5585.00,165.00,-371.00
4782.00,1379.00,224.00
2614.00,-1495.00,-250.00
3475.00,-1270.00,557.00
3158.00,-1426.00,-24.00
5772.00,503.00,1758.00
6910.00,2054.00,996.00
1275.00,1769.00,582.00
1763.00,760.00,380.00
3305.00,1453.00,-35.00
4230.00,2508.00,-1094.00
3203.00,2468.00,-42.00
2172.00,944.00,-812.00
4643.00,2709.00,-130.00
4544.00,2265.00,1255.00
5095.00,2445.00,367.00
6030.00,231.00,2782.00
5766.00,200.00,2028.00
3061.00,-859.00,703.00
1154.00,-48.00,2098.00
2187.00,4.00,3741.00
1898.00,175.00,3070.00
1343.00,-949.00,3187.00
2917.00,-21.00,-2226.00
1811.00,-183.00,-1322.00
