map,x,y,z
Outpost,9,-1465,1018
Outpost,1007,-3373,-80
Outpost,-2926,-2506,1217
Outpost,1177,-2570,588
Outpost,1133,-2435,450
Outpost,1623,-919,1300
Outpost,1822,592,1443
Outpost,2399,-2343,833
Outpost,1529,1178,1362
Outpost,1974,-254,729
Outpost,-3318,-3786,1684
Outpost,1950,-24,858
Outpost,2355,-528,819
Outpost,143,488,592
Outpost,1937,-300,1001
Outpost,1273,293,909
Outpost,-876,1022,265
Prison,1050,1226,404
Stadium,2836,-1429,-4218
Stadium,2758,-361,-1620
Stadium,6299,-1114,-2849
Stadium,6139,2402,1744
Stadium,2074,2249,2471
Stadium,3801,889,-314
Stadium,3631,2205,-265
Prison,-522,3195,798
Prison,-968,-1180,424
Prison,-2524,-495,537
Prison,-961,529,590
Prison,-1896,-1008,745
Prison,-1594,-1054,262
Prison,-1002,-1353,448
Prison,-400,1571,127
Prison,505,1349,125
Prison,-1128,1289,225
Prison,1650,1853,435
Prison,176,882,485
Prison,1230,495,656
Prison,1236,1143,499
Prison,1512,2497,741
Prison,277,-1522,688
Prison,43,2864,664
Prison,76,2494,499
Prison,-591,1729,947
Prison,-4166,747,162
Prison,-938,1187,279
Prison,-423,1058,422
Prison,-686,2529,410
Prison,-2113,3220,237
Prison,-2550,1783,226
Prison,-677,2466,887
Prison,564,3030,757
Prison,1003,3107,590
Prison,-2343,2804,222
Prison,698,2523,457
Prison,685,2991,182
Prison,1231,1329,305
Prison,1571,1983,350
Prison,1577,1655,388
Prison,620,724,244
Prison,1535,2461,429
Prison,1305,2548,505
Prison,1147,2269,414
Prison,879,2496,429
Prison,-1142,962,502
Prison,-1431,1627,195
Prison,-1764,1105,233
Prison,-2421,738,181
Prison,-2526,574,125
Prison,-1740,127,627
Prison,-1898,-398,545
Prison,-3972,301,185
Prison,-3375,-62,145
Prison,-3061,229,576
Prison,-3465,-1317,457
Prison,53,1357,274
Prison,-3951,-518,520
Prison,-4041,-485,352
Prison,-3410,-994,121
Prison,-3873,-258,171
Prison,-1865,-921,129
Prison,-2438,-1660,-46
Prison,-1871,-1687,-1
Prison,1342,2082,389
Prison,-2165,-399,597
Prison,-708,-147,827
Prison,-373,-111,710
Prison,-358,-48,579
Prison,-922,616,632
Prison,-553,1747,388
Prison,-540,209,658
Prison,1547,1501,430
Prison,-2500,-427,528
Prison,-2081,-301,695
Prison,-735,-153,673
Prison,-1015,217,975
Prison,-1534,194,557
Prison,-1315,-56,420
Prison,-2028,-946,130
Prison,-668,2142,501
Prison,-2735,2082,237
Prison,6,617,285
Prison,-1544,1218,367
Prison,-977,689,654
Prison,-1403,1324,348
Prison,949,-216,767
Prison,1372,-259,762
Prison,1023,52,665
Prison,411,51,219
Prison,654,-261,580
Prison,-673,258,528
Prison,-73,-53,513
Prison,-1107,813,425
Prison,-555,1426,615
Prison,-1628,1561,323
Prison,-2721,-291,624
Prison,-1684,3041,707
Prison,-2227,2428,316
Prison,-2068,2084,315
Prison,-2374,3075,572
Prison,-1890,3029,627
Prison,-2159,3081,348
Prison,-1494,2866,878
Prison,-1410,3328,908
Prison,-1152,2944,562
Prison,-1797,977,352
Prison,-1201,1349,282
Prison,-1450,1236,217
Prison,-2854,1033,311
Prison,-678,3195,798
Prison,-2560,756,238
Prison,-1671,1675,387
Prison,-1768,912,574
Prison,-4035,680,159
Prison,-2686,1907,372
Prison,-1683,1475,609
Prison,-3123,531,143
Prison,1382,2745,705
Prison,-2222,3218,292
Prison,-2326,2147,408
Prison,2284,1484,195
Prison,1609,2317,413
Prison,-4056,-291,126
Prison,-4242,702,339
Prison,-3532,-593,561
Prison,-1500,1167,338
Prison,-885,1326,532
Prison,77,756,712
Prison,-1929,3064,548
Prison,-602,1505,215
Prison,-1685,1140,491
Prison,160,-63,188
Prison,-302,2586,287
Prison,-143,977,466
Prison,-1630,1515,260
Prison,-1546,603,366
Prison,-74,-148,805
Prison,-286,-114,825
Prison,-34,-130,546
Prison,247,219,767
Prison,-706,-60,628
Prison,-2094,743,402
Prison,-2919,1308,288
Prison,-2677,116,278
Prison,-2060,1236,355
Prison,591,-514,178
Prison,1012,-1306,459
Prison,45,126,154
Prison,-1357,631,890
Prison,245,1173,498
Prison,408,1534,729
Prison,33,52,457
Prison,-2374,1912,426
Prison,-364,88,239
Prison,-6300,800,250
Prison,-613,1201,163
Prison,768,514,126
Prison,-2194,1077,363
Stadium,2900,659,610
Stadium,2430,-621,1588
Stadium,3491,-1009,-1486
Stadium,1504,-722,-252
Stadium,768,-841,792
Stadium,5523,-272,1963
Stadium,2094,-2184,259
Stadium,2482,-2536,1244
Stadium,106,-1979,214
Stadium,3123,329,-83
Stadium,2587,-2070,657
Stadium,1356,-1770,-2258
Stadium,3056,-3853,-2033
Stadium,4180,-749,-359
Stadium,4459,934,1131
Stadium,7160,1682,-1318
Stadium,5233,1435,-1415
Stadium,4845,-485,-344
Stadium,5558,1008,-2
Stadium,6144,218,-951
Stadium,7264,579,-1292
Stadium,8389,1930,-476
Stadium,4738,287,-1956
Stadium,3190,2750,-504
Stadium,2140,2478,-1193
Stadium,1534,3124,-1177
Stadium,2854,2685,-1404
Stadium,4736,2387,2766
Stadium,4174,3054,3426
Stadium,2809,1009,1281
Stadium,2322,1652,762
Stadium,3029,2840,-1498
Stadium,2731,2779,2407
Stadium,2598,3194,1997
Stadium,2428,1123,-1398
Stadium,3099,1572,-292
Stadium,5110,1138,2764
Stadium,2832,-980,1292
Stadium,3438,-371,-646
Stadium,3326,-987,-764
Stadium,3880,3927,-985
Stadium,-4860,6414,-1127
Stadium,2286,4166,-3461
Stadium,1480,3305,175
Stadium,1665,452,3745
Stadium,5284,1771,685
Stadium,5243,1489,2811
Stadium,-520,-534,2334
Stadium,3132,-14,-1710
Stadium,3047,-2266,-524
Stadium,2974,-2941,-1776
Stadium,2085,-1799,-1208
Prison,1531,3096,802
Prison,-1718,-98,188
Prison,536,2817,550
Prison,-3865,-687,144
Prison,-1002,-1362,153
Prison,-4104,-338,195
Prison,-332,-1524,349
Prison,1724,1773,159
Prison,625,-1021,547
Prison,-2309,-930,398
Prison,-3441,-697,202
Prison,-3652,2183,357
Prison,-5531,1196,385
Prison,-1839,1287,281
Prison,3208,-508,454
Prison,371,772,766
Prison,-4846,218,22
Prison,1021,1924,431
Prison,-1767,3343,153
Prison,-4557,1170,328
Prison,719,2754,410
Prison,-1479,980,341
Prison,699,1183,131
Prison,439,2501,674
Prison,2363,1499,236
Prison,650,2993,803
Prison,-3370,1963,137
Prison,-2572,1772,302
Prison,-3193,2159,125
Prison,632,33,704
Prison,-913,-923,292
Prison,-1700,598,544
Prison,-999,789,505
Prison,-2123,-566,617
Prison,-447,2430,147
Prison,2341,3193,882
Prison,-6117,638,284
Prison,1015,1454,437
Prison,1591,2482,642
Prison,473,2811,910
Prison,-5118,441,147
Prison,-1061,2843,785
Prison,-5854,596,250
Prison,2831,1310,221
Prison,2092,124,329
Prison,-1066,-1666,641
Prison,2800,760,164
Prison,-1086,2979,198
Prison,-1563,2971,494
Prison,-929,2485,437
Prison,-1963,3264,638
Prison,-1478,3240,716
Prison,1626,-347,352
Prison,-760,-1370,254
Prison,-512,-10,518
Prison,-5279,1340,441
Prison,-2180,2978,418
Prison,889,-264,652
Prison,-4110,1188,205
Prison,2644,1995,143
Prison,2764,290,264
Prison,892,118,971
Prison,-557,2673,192
Prison,1045,2075,393
Prison,2710,1094,178
Prison,2113,948,527
Prison,423,769,439
Prison,-38,1277,305
Prison,1162,-567,275
Prison,-4562,938,402
Prison,840,-855,192
Prison,-1719,-700,678
Prison,-2455,1320,277
Prison,-1705,1207,304
Prison,-2395,2124,249
Prison,-2218,1047,199
Prison,-3806,-427,279
Prison,-5580,1342,360
Prison,-5417,260,180
Prison,-1760,-530,499
Prison,1338,82,697
Prison,-2670,-1410,707
Prison,-4960,1182,428
Prison,-1872,613,331
Prison,-2945,658,375
Prison,-2408,1417,228
Prison,-1462,2836,750
Prison,2185,1577,311
Prison,1651,-199,269
Prison,2222,3190,832
Prison,-409,-1559,843
Prison,118,3202,589
Prison,-1449,3207,679
Prison,-3684,-982,-194
Prison,-4553,-167,467
Prison,-3706,-652,159
Prison,-3926,362,353
Prison,406,-31,411
Prison,-1493,-1903,594
Prison,-860,1204,316
Prison,385,1214,252
Prison,3215,793,130
Prison,-792,-1713,812
Prison,-3198,2319,337
Prison,-587,157,74
Prison,-1448,1820,515
Prison,1618,1021,151
Prison,-960,-1499,501
Prison,1,-1445,924
Prison,1205,2204,484
Prison,-3512,26,170
Prison,-2875,2562,299
Prison,1522,-272,307
Prison,-6048,1227,419
Prison,-2731,315,546
Prison,-2026,734,333
Prison,-1340,1278,137
Prison,-2023,-1381,487
Prison,-2611,-1041,357
Prison,-2628,-1165,432
Prison,-878,1164,471
Prison,-975,-1301,155
Prison,331,-1378,435
Prison,-706,-1520,828
Prison,-5123,353,92
Stadium,6176,-1844,866
Stadium,4176,-783,1264
Stadium,4428,424,3345
Stadium,6851,2160,1167
Stadium,1106,1562,-551
Stadium,2275,-230,3029
Stadium,3509,591,-1847
Stadium,3263,1360,-614
Stadium,2482,2280,-361
Stadium,1667,128,1514
Stadium,1065,947,-3691
Stadium,2311,35,-274
Stadium,2455,955,1952
Stadium,1715,196,5719
Stadium,-1350,-1642,8859
Stadium,6177,-2698,1856
Stadium,2204,438,-559
Stadium,1099,2661,235
Stadium,4314,546,3169
Stadium,4293,2119,838
Stadium,2572,329,280
Stadium,2119,-205,63
Stadium,2776,736,-1184
Stadium,2279,2787,1682
Stadium,3529,2570,1628
Stadium,2822,2439,1073
Stadium,3557,552,1615
Stadium,3019,236,796
Stadium,2119,371,608
Stadium,4242,2791,367
Stadium,2766,2139,12
Stadium,1909,2319,-1252
Stadium,1904,2663,-180
Stadium,3173,1884,266
Stadium,2834,-105,-26
Stadium,1894,2229,12
Stadium,5061,549,-725
Stadium,4482,597,-1113
Stadium,4403,-992,1991
Stadium,2980,-1169,2331
Stadium,2712,264,3780
Stadium,4314,546,3169
Stadium,6177,346,2058
Stadium,4792,306,1398
Stadium,4267,599,1972
Stadium,4337,2028,1378
Stadium,4230,1200,1200
Stadium,4326,1740,2003
Stadium,3711,2824,-1490
Stadium,2842,1188,-3029
Stadium,3382,963,-2278
Stadium,3636,1350,-578
Stadium,4512,-436,3288
Stadium,6173,953,427
Stadium,6522,1601,27
Stadium,6212,1195,995
Stadium,7162,229,170
Stadium,4398,614,-22
Stadium,6009,-291,2577
Stadium,5148,1028,2668
Stadium,5670,170,1995
Stadium,2620,-79,3129
Stadium,3085,479,3913
Stadium,2631,5150,-62
Stadium,1478,-2027,16
Stadium,-1449,1400,1028
Stadium,1788,1508,2041
Stadium,2607,-2026,2348
Stadium,3515,2942,2514
Stadium,4862,3776,1679
Stadium,5825,201,2864
Stadium,4228,2506,3332
Stadium,4832,1898,-45
Stadium,1852,-652,2472
Stadium,4152,-995,1692
Stadium,4437,-2243,1407
Stadium,1674,2863,3439
Stadium,4838,2307,3486
Stadium,8817,2089,1741
Stadium,703,217,2827
Stadium,3647,1172,-1051
Stadium,1119,3168,4058
Outpost,-177,-974,1331
Outpost,-894,-1282,1764
Outpost,4581,775,1100
Outpost,-2746,-4102,244
Outpost,-3635,-1583,673
Outpost,-4329,-536,-829
Outpost,1035,127,-125
Outpost,-44,448,-279
Outpost,955,-2431,969
Outpost,835,-2788,1754
Outpost,-1634,-1271,3066
Outpost,1103,1014,1732
Outpost,-2711,48,2118
Outpost,-1711,-505,1780
Outpost,-1227,291,790
Outpost,3306,956,447
Outpost,2857,-2497,3384
Outpost,2613,-2212,3040
Outpost,2743,-1761,1644
Outpost,-128,-1461,1357
Outpost,-417,-830,1434
Outpost,-1081,-216,829
Outpost,-1409,1836,-424
Outpost,-2198,826,-346
Outpost,-797,559,67
Outpost,-828,579,-624
Outpost,-202,1741,61
Outpost,-1698,1557,-771
Outpost,-376,-440,718
Outpost,177,-992,2002
Outpost,-1841,-1765,1216
Outpost,-276,-1464,1829
Outpost,235,-179,1469
Outpost,789,233,1158
Outpost,458,-1703,1367
Outpost,-3203,-1390,1509
Outpost,212,575,278
Outpost,255,554,1056
Outpost,507,-1121,1774
Outpost,3199,-1234,561
Outpost,2710,-874,1379
Outpost,3415,-602,1378
Outpost,3783,-1284,710
Outpost,2845,-438,1214
Outpost,-3665,-961,502
Outpost,1675,164,1309
Outpost,1538,-1383,1384
Outpost,-381,-1262,-27
Outpost,-1528,-418,2002
Outpost,2472,1150,1098
Outpost,49,-2389,-536
Outpost,-970,-1213,1860
Outpost,1107,-1590,1354
Outpost,196,-1341,2942
Outpost,-251,-2002,2629
Outpost,77,-1288,2106
Outpost,-2195,-1362,1767
Outpost,-241,-1051,1270
Outpost,-1414,-1444,1972
Outpost,-799,-922,2892
Outpost,-1266,52,1321
Outpost,-783,-802,719
Outpost,-949,-3329,1971
Outpost,-1664,-533,1841
Outpost,-2012,-1397,1731
Outpost,-1158,-1012,2071
Outpost,366,-5203,34
Outpost,136,-2625,1132
Outpost,-1410,-2217,1647
Outpost,-2869,-2147,1091
Outpost,2365,168,3648
Outpost,977,719,1633
Outpost,1344,-851,1295
Outpost,-281,-1013,1277
Outpost,421,-1397,876
Outpost,1075,-577,1425
Outpost,725,-689,1392
Outpost,-1809,-407,433
Outpost,-273,-1242,1352
Outpost,-2836,1,1860
Outpost,-1306,-139,1555
Outpost,-623,-875,1464
Outpost,-1382,-47,1208
Outpost,-367,-683,596
Outpost,1018,-2090,423
Outpost,290,-1878,1874
Outpost,3725,-1400,507
Outpost,1545,342,1748
Outpost,93,-1393,1773
Outpost,-1201,-574,1894
Outpost,-1506,-360,1925
Outpost,-958,-1432,3741
Outpost,-978,-1840,4097
Outpost,1692,-1366,1669
Outpost,3295,-2206,1063
Outpost,-970,-885,1365
Outpost,-348,-1073,1609
Outpost,-50,-1873,468
Outpost,1415,-186,1798
Outpost,-3123,-1978,1375
Outpost,-1044,-1627,754
Outpost,489,-1062,1348
Outpost,31,-1056,1359
Outpost,85,-1160,1543
Outpost,-237,-306,949
Outpost,-462,-1180,693
Outpost,508,-748,860
Outpost,417,-37,914
Outpost,-1363,-192,1726
Outpost,631,-1362,2388
Outpost,-1512,-3448,644
Outpost,-524,-2770,643
Outpost,-1627,-1484,1464
Outpost,2509,73,3579
Outpost,2812,-1287,3106
Outpost,753,-194,1903
Outpost,2362,-785,1499
Outpost,1087,20,2514
Outpost,1340,631,2200
Outpost,-236,1562,125
Outpost,-368,1707,-209
Outpost,-1576,493,-173
Outpost,22087,1150,1098
Outpost,-660,-262,1760
Outpost,-757,-1102,2072
Outpost,-665,-1697,2309
Outpost,-2211,792,2547
Outpost,-1764,-200,1918
Outpost,-1181,-1110,2117
Outpost,-565,-533,1009
Outpost,-1296,80,1402
Outpost,1377,-918,1301
Outpost,129,68,911
Outpost,-2769,-106,1743
Outpost,-2743,-670,2187
Outpost,-1663,-543,1819
Outpost,-783,-284,1286
Outpost,-1305,-322,1945
Outpost,-1071,-515,1174
Outpost,277,-765,1085
Outpost,-1150,-1337,1420
Outpost,-1001,-874,1460
Outpost,746,150,1538
Outpost,920,102,1948
Outpost,-354,587,459
Outpost,-1043,569,402
Outpost,-1611,1245,1555
Outpost,1243,-1654,961
Outpost,332,253,452
Outpost,1905,-1378,533
Outpost,3871,1263,1115
Outpost,-1403,-1929,733
Outpost,2966,-1646,567
Outpost,-1131,159,835
Outpost,-1790,-2721,1126
Outpost,-1371,-439,765
Outpost,1642,-23,1970
Outpost,1908,-543,1680
Outpost,-2214,-1570,518
Outpost,1973,-897,511
Outpost,-36,-2460,574
Outpost,-382,5,2089
Outpost,1366,329,874
Outpost,-2144,-2830,1392
Outpost,-546,-3196,605
Outpost,-1401,79,232
Outpost,-1305,-2525,2519
Outpost,-2117,-2012,550
Outpost,-264,-2487,2881
Outpost,-90,-838,1862
Outpost,-1377,-2303,2534
Outpost,194,-2971,1684
Outpost,207,-2311,1676
Outpost,-1464,-2310,2534
Outpost,-77,-1693,1748
Outpost,-3047,-1699,1172
Outpost,1688,839,396
Outpost,766,-102,1448
Outpost,1838,-3400,-311
Outpost,1621,326,1590
Outpost,-2364,-2579,1319
Outpost,435,-2623,104
Outpost,1181,-1292,2109
Outpost,579,893,1011
Outpost,-3454,-2746,1247
Outpost,-1328,306,1957
Outpost,-3480,-460,437
Outpost,-2973,288,26
Outpost,-2993,-19,205
Outpost,-3421,-465,405
Outpost,2820,1289,614
Outpost,3518,-1333,528
Outpost,1328,-60,775
Outpost,-76,614,144
Outpost,1114,1082,489
Outpost,1208,501,1661
Outpost,-1828,-2797,1752
Outpost,1756,785,1388
Outpost,-131,614,970
Outpost,3390,-1698,1183
Outpost,3655,-2589,1754
Outpost,3294,-2388,1790
Outpost,2653,-814,904
Outpost,1148,-1710,1934
Outpost,2532,660,550
Outpost,2725,-352,6
Outpost,3162,-306,59
Outpost,453,-1981,2067
Outpost,966,-2134,2052
Outpost,3045,-1158,1528
Outpost,-2727,-1151,1205
Outpost,-3887,-215,1379
Outpost,3445,-798,623
Outpost,-2810,-425,1155
Outpost,3742,-794,555
Outpost,-1226,-1919,123
Outpost,1746,-201,800
Outpost,-2052,-1771,631
Outpost,1856,-1459,456
Outpost,1977,-1049,510
Outpost,-615,-3404,305
Outpost,181,-1257,891
Outpost,411,-3447,220
Outpost,254,-1366,718
Outpost,652,-2085,1174
Outpost,478,-1964,1086
Outpost,1536,749,801
Outpost,-85,579,204
Outpost,-559,-1679,606
Outpost,2800,334,1102
Outpost,-2768,-765,1581
Outpost,717,-558,932
Outpost,-1445,-767,1783
Outpost,2137,691,1070
Outpost,-1023,-718,1207
Outpost,-399,-1993,1542
Outpost,-410,567,908
Outpost,-1652,-2426,1456
Outpost,-1564,-2211,2084
Outpost,186,-756,2109
Outpost,-1537,-2626,1442
Outpost,1307,-782,1787
Outpost,-3675,-2675,843
Outpost,2639,270,1228
Outpost,1737,1015,1208
Outpost,1266,-132,1796
Outpost,-3187,-2149,1695
Outpost,-3007,-1392,1634
Outpost,3640,654,1406
Outpost,-2218,-2191,1742
Outpost,1767,-289,1640
Outpost,-1479,-946,1348
Outpost,-331,-881,1280
Outpost,108,142,-765
Outpost,-578,-351,1342
Outpost,717,-953,-1146
Outpost,3078,-2124,1344
Outpost,2327,-2545,507
Outpost,1859,-3191,559
Outpost,1873,-3432,381
Outpost,1587,-3835,552
Outpost,3093,-3660,839
Outpost,2779,-1595,600
Outpost,2218,-2228,1028
Outpost,1653,-2353,1099
Outpost,1370,-2602,619
Outpost,1369,-2568,723
Outpost,1675,-2994,801
Outpost,-125,-3404,1686
Outpost,1169,-2955,1249
Outpost,1627,161,1837
Outpost,2138,-1277,2007
Prison,1369,2911,732
Prison,-1394,-725,409
Prison,-4470,78,268
Prison,-1643,238,285
Prison,-384,116,648
Prison,-1590,-435,147
Prison,-3646,-1268,17
Prison,-70,-1628,33
Prison,164,-639,561
Prison,-1229,-996,-100
Prison,-1830,2232,824
Prison,-843,1145,326
Prison,-2064,1924,125
Prison,-2126,-501,630
Prison,-2529,-300,546
Prison,-1543,1129,403
Prison,-373,647,618
Prison,890,876,128
Prison,-2425,1128,197
Prison,1537,930,184
Prison,-2411,1100,159
Prison,-2625,834,287
Prison,-2308,875,251
Prison,-5471,391,54
Prison,2760,1534,209
Prison,-2375,2153,753
Prison,-2341,2677,715
Prison,-1795,3123,813
Prison,-1758,-1998,1006
Prison,-3813,-594,126
Prison,-2122,3058,376
Prison,-288,429,628
Prison,-1596,19,862
Prison,-119,357,466
Prison,983,1244,361
Prison,1004,-587,367
Prison,-416,46,633
Prison,-5802,449,205
Prison,3105,1771,206
Prison,3004,1097,125
Prison,-5337,384,161
Prison,3215,301,424
Prison,2911,96,128
Prison,3141,132,417
Prison,2799,941,402
Prison,-5781,1353,393
Prison,1169,887,207
Prison,-638,116,963
Prison,-1338,744,643
Prison,-6334,1017,474
Prison,-1041,1086,435
Prison,253,48,484
Prison,135,-817,290
Prison,305,778,241
Prison,708,-213,559
Prison,2542,250,281
Prison,-3831,-679,156
Prison,1827,955,241
Prison,964,868,179
Prison,-522,1104,293
Prison,-512,1672,637
Prison,-152,3232,803
Prison,-204,2644,660
Prison,605,2604,540
Prison,1111,2621,417
Prison,-3297,1960,326
Prison,-108,3157,770
Prison,-428,1778,394
Prison,157,3202,364
Prison,-2769,2467,342
Prison,-436,2232,279
Prison,-85,3090,270
Prison,-622,2462,331
Prison,-1060,2664,372
Prison,-1120,2698,354
Prison,-1679,3220,733
Prison,-2412,2783,305
Prison,-3021,2162,352
Prison,-2143,3179,247
Prison,2874,-55,565
Prison,-2753,2170,310
Prison,1325,3225,865
Prison,787,2472,279
Prison,2512,1545,176
Prison,611,-831,669
Prison,-1368,-1314,540
Prison,-2463,-1443,1155
Prison,386,-1438,821
Prison,163,-1118,849
Prison,3125,-447,373
Prison,3435,-376,317
Prison,2985,-167,407
Prison,488,3158,790
Prison,-6300,800,250
Prison,-610,932,629
Prison,-609,1774,542
Prison,628,-149,173
Prison,532,379,323
Prison,1019,3272,782
Prison,-90,148,298
Prison,217,2438,362
Prison,143,-180,262
Prison,2531,523,194
Prison,-618,726,-2
Prison,1485,-439,241
Prison,-165,1151,125
Prison,2692,820,220
Prison,1952,3244,852
Prison,661,2436,974
Prison,-255,3224,851
Prison,422,410,826
Prison,-623,1947,439
Prison,-615,2559,579
Prison,-3955,863,225
Prison,-4355,499,232
Prison,-2463,1423,212
Prison,1486,2986,837
Prison,866,2570,397
Prison,-759,1176,276
Prison,-1858,1929,438
Prison,-1586,1963,209
Prison,-2255,3065,386
Prison,-2111,1090,187
Prison,-2824,2454,401
Prison,600,-1081,925
Prison,-1176,729,361
Prison,-2414,-1317,1000
Prison,-678,3195,798
Prison,1321,2516,591
Prison,-211,1271,212
Prison,-255,2659,132
Prison,1543,2132,585
Prison,1041,761,280
Prison,1255,1992,520
Prison,1007,930,222
Prison,-1517,1288,129
Prison,1268,1173,139
Prison,-5008,327,58
Prison,-4075,-185,177
Prison,1178,1402,318
Prison,-853,1182,564
Prison,-6149,650,190
Prison,-12,2694,399
Prison,-469,2286,504
Prison,-642,1621,639
Prison,-425,2457,144
Prison,-4936,329,111
Prison,-2648,-354,588
Prison,-2531,-305,552
Prison,-2155,-450,563
Prison,1954,41,471
Prison,2831,829,197
Prison,1385,-436,131
Prison,-5702,474,287
Prison,3182,666,134
Prison,2847,1428,349
Prison,-1830,-1458,449
Prison,2757,2206,165
Prison,1270,2061,677
Prison,-3780,1854,247
Prison,1065,1187,169
Prison,1095,583,140
Prison,1525,976,129
Prison,1785,1108,155
Prison,2612,987,136
Prison,1872,903,488
Prison,1744,1916,620
Prison,1552,2488,701
Prison,-1094,3190,804
Prison,-949,3130,760
Prison,-1079,2791,600
Prison,503,2775,651
Prison,147,-51,650
Prison,994,-190,628
Prison,1731,125,647
Prison,2683,1162,366
Prison,2810,1470,203
Prison,1253,2719,430
Prison,2235,1080,502
Prison,1454,678,612
Prison,122,21,316
Prison,-1107,112,334
Prison,-266,-147,623
Prison,9,-1418,363
Prison,548,-857,220
Prison,171,-1159,-85
Prison,-150,-699,126
Prison,-440,1837,284
Prison,1507,2963,451
Prison,-1127,91,385
Prison,-329,23,401
Prison,94,336,394
Prison,370,-285,226
Prison,1683,-445,225
Prison,420,503,214
Prison,-1009,1053,625
Prison,-849,1150,229
Prison,14,370,375
Prison,1749,1065,153
Prison,-478,71,361
Prison,-289,-36,272
Prison,-2558,2585,300
Prison,-4030,1978,293
Prison,791,-1056,961
Prison,-653,2197,672
Prison,-2634,-80,567
Prison,-4145,1251,209
Prison,-3809,100,252
Prison,88,854,192
Prison,-2406,-476,548
Prison,-1355,-709,542
Prison,2271,2474,371
Prison,1573,1264,322
Prison,-1295,448,634
Prison,759,-757,264
Prison,-1644,1674,743
Prison,-314,522,650
Prison,-859,84,218
Prison,-317,62,605
Prison,-759,1236,969
Prison,-535,1449,668
Prison,-484,2368,438
Prison,-1538,78,898
Prison,-1601,1268,651
Prison,186,-272,839
Prison,373,415,472
Prison,1696,1768,493
Prison,727,1062,316
Prison,1150,1239,251
Prison,580,-1047,702
Prison,472,-378,500
Prison,2637,1481,194
Prison,-1727,1353,290
Prison,-1011,2427,641
Prison,-1169,-87,374
Prison,387,319,238
Prison,351,232,309
Prison,898,941,204
Prison,1588,1440,238
Prison,3242,1813,548
Prison,940,985,155
Prison,252,-980,206
Prison,-330,522,555
Prison,-97,818,361
Prison,2840,876,140
Prison,2625,1559,540
